longitude,latitude
40.74724195,-74.00369011415778
40.74787465,-74.00119788951359
40.74787465,-74.00119788951359
40.7419031,-74.00224751181102
40.74204845,-74.00255133365386
40.742114,-74.00270773987341
40.742114,-74.00270773987341
40.742343649999995,-74.0014019945769
40.74327595,-74.0017685857363
40.74337815,-74.00215084500684
-1.0,-1.0
40.744065,-73.949724
40.744715,-74.00160016379417
40.744715,-74.00160016379417
40.744715,-74.00160016379417
40.7450463,-74.00147906009491
40.7450311,-74.00131570397778
40.74490155,-74.00100200895253
40.744867,-74.00091479311286
40.744844,-74.00083354714761
50.04311105,15.214598169756556
40.744825000000006,-73.99991156685178
40.74505095,-74.0006290825681
40.74526706122449,-74.00026128571429
40.7459757,-74.0007248156297
40.746001,-74.00081090690963
40.75019105,-73.99800114114979
40.75019105,-73.99800114114979
40.750178700000006,-73.99792096591447
40.74002195,-74.00067497120983
40.74061965,-73.99996195848037
40.74054865,-73.99978225162117
40.74349825,-73.99865989450252
50.2246411,15.0318816
40.7438765,-73.9988543
40.7431679,-73.99699053448488
40.74424,-73.99857770040984
40.74443525,-73.99783387714152
40.74443525,-73.99783387714152
40.74443525,-73.99783387714152
40.7384368,-73.9970078
-1.0,-1.0
40.747894,-74.004877
40.7463123,-74.00245407988554
40.74659,-74.00178191836734
40.74659,-74.00178191836734
40.7469744,-74.0019435
40.7440859,-73.995641
40.746734000000004,-74.00254254526243
40.7494817,-74.0063483
40.7494817,-74.0063483
40.7494817,-74.0063483
40.7494817,-74.0063483
40.7494817,-74.0063483
-1.0,-1.0
40.743130050000005,-74.00137749011958
40.743130050000005,-74.00137749011958
40.743130050000005,-74.00137749011958
40.7445936,-74.0023724
40.7445936,-74.0023724
40.74540535,-74.00038733638448
-1.0,-1.0
40.7458389,-73.9993686
-1.0,-1.0
-1.0,-1.0
40.7399257,-74.00128988989678
40.7399257,-74.00128988989678
40.7399257,-74.00128988989678
40.7399257,-74.00128988989678
40.7399257,-74.00128988989678
40.74097315,-74.0007248039573
40.74097315,-74.0007248039573
40.74097315,-74.0007248039573
40.74097315,-74.0007248039573
40.74097315,-74.0007248039573
40.74097315,-74.0007248039573
40.74097315,-74.0007248039573
40.74097315,-74.0007248039573
40.74097315,-74.0007248039573
40.74097315,-74.0007248039573
40.74097315,-74.0007248039573
40.74097315,-74.0007248039573
40.74097315,-74.0007248039573
40.7400779,-73.9989227
40.7400779,-73.9989227
40.7400779,-73.9989227
40.7400779,-73.9989227
40.7400779,-73.9989227
40.7400779,-73.9989227
40.74063125,-73.99914782832231
40.7411483,-73.9996218
40.742041549999996,-73.9978215868252
40.74304995,-73.99945031057158
40.74304995,-73.99945031057158
40.7429019,-73.9974015348115
40.74364765,-73.99803652477956
40.743491500000005,-73.99773210653822
60.48757,15.400672
50.1845516,14.8935212
40.7435756,-73.9978020388437
40.743446899999995,-73.99751251269578
40.743446899999995,-73.99751251269578
40.7430253,-73.9968208
40.7430253,-73.9968208
51.315193,9.4784385
40.7430253,-73.9968208
40.7430253,-73.9968208
40.744026500000004,-73.99806785124218
40.7445763,-73.99749065
40.745145,-73.99752578514313
40.745145,-73.99752578514313
40.745145,-73.99752578514313
40.74544655,-73.99723884692733
40.74544655,-73.99723884692733
40.745145,-73.99752578514313
40.745145,-73.99752578514313
40.74544655,-73.99723884692733
40.745145,-73.99752578514313
40.745145,-73.99752578514313
40.745145,-73.99752578514313
40.74544655,-73.99723884692733
40.745145,-73.99752578514313
40.74591905,-73.99668079973681
40.7460064,-73.99563994838243
40.7460064,-73.99563994838243
40.746490449999996,-73.99599576396858
40.746490449999996,-73.99599576396858
40.738851,-73.9992401
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
40.738851,-73.9992401
-1.0,-1.0
-1.0,-1.0
40.7381129,-73.9967414
40.7381129,-73.9967414
40.7388181,-73.9986463393954
40.7390884,-73.9985635
40.7390884,-73.9985635
40.739120400000004,-73.9982789887722
40.739115,-73.99745407617371
40.742214,-73.9967142
40.742214,-73.9967142
40.742214,-73.9967142
40.742062950000005,-73.99610844570915
40.742062950000005,-73.99610844570915
40.742062950000005,-73.99610844570915
40.742947,-73.99520636734694
40.7431481,-73.99498418629172
40.74347455,-73.9948653515361
40.74347455,-73.9948653515361
40.7440637,-73.993764
40.74462925,-73.9923297295306
40.74462925,-73.9923297295306
40.7453506,-73.99327650901344
40.750626734693874,-74.00310144897959
40.750626734693874,-74.00310144897959
40.750626734693874,-74.00310144897959
40.750626734693874,-74.00310144897959
40.750626734693874,-74.00310144897959
40.750626734693874,-74.00310144897959
40.73916155,-74.00042084519231
40.7461829,-74.0077838
40.7456184,-74.00631448845193
40.74841461538462,-74.0056682051282
40.74841461538462,-74.0056682051282
40.74841461538462,-74.0056682051282
40.74841461538462,-74.0056682051282
40.74841461538462,-74.0056682051282
40.74841461538462,-74.0056682051282
40.74841461538462,-74.0056682051282
40.74841461538462,-74.0056682051282
40.74841461538462,-74.0056682051282
40.74841461538462,-74.0056682051282
40.74841461538462,-74.0056682051282
-1.0,-1.0
40.74856715,-74.00476708768468
40.74856715,-74.00476708768468
40.74856715,-74.00476708768468
40.74856715,-74.00476708768468
40.74856715,-74.00476708768468
40.748802,-74.0036787
40.75125705263158,-74.00312552631578
40.75094,-74.002373
40.75094,-74.002373
40.75094,-74.002373
40.75094,-74.002373
40.75094,-74.002373
40.7523366,-74.0038199
40.7523366,-74.0038199
40.7523366,-74.0038199
40.7523366,-74.0038199
40.7523366,-74.0038199
40.7523366,-74.0038199
40.7523366,-74.0038199
40.7523366,-74.0038199
40.751996250000005,-74.0021678
40.751996250000005,-74.0021678
40.751996250000005,-74.0021678
40.751996250000005,-74.0021678
40.743401,-74.00546859183673
40.743401,-74.00546859183673
40.743401,-74.00546859183673
40.743401,-74.00546859183673
40.743401,-74.00546859183673
40.743401,-74.00546859183673
40.74483,-74.00552682854277
40.7446135,-74.00506688649341
40.7446135,-74.00506688649341
40.7444819,-74.00554455046458
40.7444819,-74.00554455046458
40.7444819,-74.00554455046458
40.7444819,-74.00554455046458
40.7444819,-74.00554455046458
40.7444819,-74.00554455046458
40.7445752,-74.0058710884058
40.74491925,-74.00402271588302
50.0423885,15.210457374572798
40.744989149999995,-74.00489709630952
40.744989149999995,-74.00489709630952
40.744989149999995,-74.00489709630952
40.7466517,-74.00239260450466
40.74739075,-74.00403680321784
40.748079849999996,-74.00166570633442
40.748079849999996,-74.00166570633442
40.748079849999996,-74.00166570633442
40.748079849999996,-74.00166570633442
40.765197,-73.9174481
40.765197,-73.9174481
40.765197,-73.9174481
40.7426829,-74.00127533944706
40.7426829,-74.00127533944706
40.7426829,-74.00127533944706
40.7426829,-74.00127533944706
40.7457979,-74.00033454380468
40.7457979,-74.00033454380468
50.0416697,15.208583
40.74503835,-73.99943057349687
40.74978995,-73.99611499560496
40.74978995,-73.99611499560496
40.74978995,-73.99611499560496
40.74978995,-73.99611499560496
40.73957765,-74.00145680115814
40.73957765,-74.00145680115814
40.738552,-73.999684
40.738552,-73.999684
40.7415077,-74.0010041
40.7410157,-74.0001116478513
40.74137615,-73.99924366101035
40.74137615,-73.99924366101035
40.7411761061219,-73.99837005725382
40.7411761061219,-73.99837005725382
50.1900847,13.6209219
40.741074749999996,-73.99908742432771
40.74174555,-73.99819536222662
40.74174555,-73.99819536222662
40.74174555,-73.99819536222662
40.762862,-73.981637
40.7414356,-73.9978357
40.742352600000004,-73.99972255769498
40.742612050000005,-73.99915904383819
40.742612050000005,-73.99915904383819
40.74221115,-73.99820270045117
-1.0,-1.0
40.762862,-73.981637
40.762862,-73.981637
-1.0,-1.0
40.762862,-73.981637
40.762862,-73.981637
40.762862,-73.981637
40.74638735,-73.99673905506103
40.740081,-73.9958039
40.739954,-73.99683959183673
50.2196121,15.0289423
40.739954,-73.99683959183673
40.739954,-73.99683959183673
40.7404806,-73.9970342
40.7404806,-73.9970342
40.7410394,-73.9978652
40.7399046,-73.9955061
40.7409109,-73.99618284788363
40.740968949999996,-73.99716010189361
51.316624,9.4593842
40.74134869387755,-73.99514275510204
40.7424789,-73.9965292
-1.0,-1.0
40.7416767,-73.9954521
40.7416767,-73.9954521
40.7415971,-73.9940094
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
40.7415971,-73.9940094
40.74255515,-73.9946121617534
40.74201202040816,-73.99445495918368
40.74201202040816,-73.99445495918368
40.742552399999994,-73.99553531453608
40.742552399999994,-73.99553531453608
50.2196121,15.0289423
40.7438479,-73.9954656
40.7438479,-73.9954656
40.7438479,-73.9954656
50.1941058,15.0017534
40.7438479,-73.9954656
40.742825249999996,-73.99421618573884
40.74302165,-73.9946793503658
40.74302165,-73.9946793503658
40.662145,-73.999107
40.662145,-73.999107
40.662145,-73.999107
40.662145,-73.999107
40.662145,-73.999107
40.7494817,-74.0063483
40.745587,-73.9936036
40.7461159,-73.9928722
40.7468534,-73.9933641
40.762862,-73.981637
-1.0,-1.0
-1.0,-1.0
40.7468534,-73.9933641
40.74527165000001,-74.00096890607468
40.74149045,-73.99841856752866
40.73829215,-73.99827133573257
40.739519,-73.9962659
40.7398144,-73.99727001062689
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
-1.0,-1.0
40.7469744,-74.0019435
40.7469744,-74.0019435
40.74791184980129,-74.00286682602542
40.74791184980129,-74.00286682602542
-1.0,-1.0
40.7472468356859,-74.00130354657506
40.747327999999996,-74.00308587755103
40.747327999999996,-74.00308587755103
40.747327999999996,-74.00308587755103
40.747327999999996,-74.00308587755103
-1.0,-1.0
40.74791184980129,-74.00286682602542
40.7472468356859,-74.00130354657506
40.7472468356859,-74.00130354657506
40.7469744,-74.0019435
40.7469744,-74.0019435
40.7402491,-74.0023839
40.7402491,-74.0023839
-1.0,-1.0
-1.0,-1.0
40.7402491,-74.0023839
40.745276775510206,-74.00073128571428
40.745276775510206,-74.00073128571428
40.745276775510206,-74.00073128571428
40.745276775510206,-74.00073128571428
40.745276775510206,-74.00073128571428
40.7452899,-73.9988852
40.7452899,-73.9988852
40.7452899,-73.9988852
40.7450247,-73.9989294
40.7452899,-73.9988852
40.7452899,-73.9988852
40.7452899,-73.9988852
40.7452899,-73.9988852
40.7422292,-73.9972656
40.7421822,-73.9972727
40.7422292,-73.9972656
40.73976245,-73.99715382381346
-1.0,-1.0
40.7398321,-73.9983381
40.7398321,-73.9983381
40.7398321,-73.9983381
40.7492322,-74.0041055
40.74442585,-74.00458199104716
40.7445134,-74.00467308822024
40.745744099999996,-74.0001708869132
40.7494817,-74.0063483
50.1924209,15.003338
40.762862,-73.981637
40.74467785,-73.99769523867027
40.7448092,-73.9977685
40.74383076491131,-73.99272158779965
-1.0,-1.0
-1.0,-1.0
40.7414356,-73.9978357
40.74957057142857,-74.00441871428572
40.7416767,-73.9954521
40.75051705,-74.00364820665898
40.765197,-73.9174481
40.765197,-73.9174481
40.740968949999996,-73.99716010189361
40.7177947,-73.9974172480971
40.7128037,-73.9971156
40.7128037,-73.9971156
40.716866499999995,-74.00335412135976
40.716866499999995,-74.00335412135976
40.716873,-74.003831
40.716873,-74.003831
40.716873,-74.003831
40.717688949999996,-74.00283851674148
40.7175347,-74.0022693
40.71714729999999,-74.00249680703745
40.7152061,-73.9970215
40.7152061,-73.9970215
40.718154,-73.99881521428571
40.71891385,-73.99979419120828
40.719779,-73.9987925
40.7179292,-73.9960051
40.7179292,-73.9960051
40.7127859,-73.9946936
40.714232,-73.9810829
40.7176113,-74.00294408213198
40.71745095,-73.99296716941238
40.71816695,-73.99527193168534
40.7132212,-73.99792794043807
40.71667731428572,-73.99467854285714
40.7126801,-73.99422443049181
40.7128037,-73.9971156
40.71646605,-73.99552367928571
40.7174773,-74.0005922
40.7170677,-73.9990518
40.7183728,-73.9967001
40.714149,-73.990053
40.71714729999999,-74.00249680703745
40.71637575,-74.00746174792405
40.71685275,-74.00771469641813
40.7127422,-73.9993576
40.712267,-74.000408
40.7127422,-73.9993576
40.712267,-74.000408
40.712267,-74.000408
40.7127422,-73.9993576
40.712267,-74.000408
40.7135717,-74.007033
40.71606355,-74.00784609732659
40.7159737,-74.0087202
40.713616200000004,-73.9995733272708
40.7138398,-74.00004633836014
40.713616200000004,-73.9995733272708
40.713616200000004,-73.9995733272708
40.713616200000004,-73.9995733272708
40.713616200000004,-73.9995733272708
40.7176559,-74.00701011995515
40.7138068,-74.0051996
40.712526,-74.007861
40.712526,-74.007861
40.712526,-74.007861
40.712526,-74.007861
40.712526,-74.007861
40.7128287,-74.00914791196107
40.7128287,-74.00914791196107
40.7128287,-74.00914791196107
40.7128287,-74.00914791196107
40.7128287,-74.00914791196107
40.7128287,-74.00914791196107
40.7128287,-74.00914791196107
40.7128287,-74.00914791196107
40.7128287,-74.00914791196107
40.7128287,-74.00914791196107
40.7145695,-74.0090972
40.7143916,-74.0087073
40.7134916,-74.0079247
40.7137279,-74.0084336
40.7137279,-74.0084336
40.7142411,-74.006693
40.7142411,-74.006693
40.714273950000006,-74.0069957584011
40.714273950000006,-74.0069957584011
40.7141594,-74.00741611318944
40.7141594,-74.00741611318944
40.7145346,-74.0084997
40.71642075,-74.007806875
40.7159737,-74.0087202
40.7159737,-74.0087202
40.714896949999996,-74.00704245325485
40.7159737,-74.0087202
40.7155842,-74.009356
40.7155842,-74.009356
40.7155842,-74.009356
40.7155842,-74.009356
40.7155842,-74.009356
40.7155842,-74.009356
40.7155842,-74.009356
40.7155842,-74.009356
40.7155842,-74.009356
40.7155842,-74.009356
40.7155842,-74.009356
40.7155842,-74.009356
40.7155842,-74.009356
40.7155842,-74.009356
40.7164336,-74.0033385
40.7164336,-74.0033385
40.7164336,-74.0033385
40.7164336,-74.0033385
40.7164336,-74.0033385
40.7164336,-74.0033385
40.7164336,-74.0033385
40.7164336,-74.0033385
40.7164336,-74.0033385
40.7164336,-74.0033385
40.7164336,-74.0033385
40.7164336,-74.0033385
40.7164336,-74.0033385
40.7164336,-74.0033385
40.7164336,-74.0033385
40.7164336,-74.0033385
40.7164336,-74.0033385
40.7164336,-74.0033385
40.7164336,-74.0033385
40.7164336,-74.0033385
40.7164336,-74.0033385
40.7164336,-74.0033385
40.7164336,-74.0033385
40.7164336,-74.0033385
40.7164336,-74.0033385
40.7164336,-74.0033385
40.7164336,-74.0033385
40.7164336,-74.0033385
40.7164336,-74.0033385
40.7164336,-74.0033385
40.7164336,-74.0033385
40.7164336,-74.0033385
40.7164336,-74.0033385
40.7164336,-74.0033385
40.7164336,-74.0033385
40.7164336,-74.0033385
40.7164336,-74.0033385
40.7164336,-74.0033385
40.7164336,-74.0033385
40.7164336,-74.0033385
40.7164336,-74.0033385
40.7164336,-74.0033385
40.7164336,-74.0033385
40.7164336,-74.0033385
40.7164336,-74.0033385
40.7164336,-74.0033385
40.7164336,-74.0033385
40.7164336,-74.0033385
40.7164336,-74.0033385
40.7164336,-74.0033385
40.7164336,-74.0033385
40.7174716,-74.0055371
40.7165612,-74.0048985
40.7165612,-74.0048985
40.7165612,-74.0048985
40.7170002,-74.0058361
40.717246375,-74.0050495625
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7182199,-74.0050033
40.7176418,-74.00625749628125
40.7176418,-74.00625749628125
40.7176418,-74.00625749628125
40.7176418,-74.00625749628125
40.7176418,-74.00625749628125
40.7176418,-74.00625749628125
40.7165995,-74.00802295
40.714424461538464,-74.00873815384615
40.71659845,-74.00728828067304
40.71659845,-74.00728828067304
40.7181575,-74.0048533
40.7143364,-74.00775328288111
40.718666,-74.0059956
40.717878142857145,-74.00600157142857
40.7184521,-74.0049427
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7172232,-74.0045792
40.7645437,-73.99102433058252
40.7624985,-73.99197434999999
40.7623083,-73.99057229666701
40.76239165,-73.99072343527793
40.762979,-73.9932511
40.762979,-73.9932511
40.7668441,-73.99243272306357
16.722879,96.0668035
40.75755985,-73.994139332256
40.760237849999996,-73.9923442338455
40.760237849999996,-73.9923442338455
40.760237849999996,-73.9923442338455
40.7610485,-73.99149410379547
40.7610485,-73.99149410379547
40.7610485,-73.99149410379547
40.7612644,-73.99195903724832
40.7566484,-73.9140858
40.7621535,-73.9933079
40.7616872,-73.99093349658635
40.7622717,-73.99019
40.7634284,-73.9927002
40.7571102,-73.9719555
40.7671391,-73.9896035
40.766847,-73.98861161228683
40.766847,-73.98861161228683
40.76682705,-73.98851490681818
40.76730785,-73.98889654056421
40.765197,-73.9174481
40.76351485,-73.9941900105991
40.7650312,-73.99313387507547
40.7650312,-73.99313387507547
40.767757950000004,-73.98987544478041
40.7601156,-73.9942519
40.7600961,-73.994205
40.7619362,-73.993297
40.7619362,-73.993297
40.76183735,-73.99137921973684
40.7671806,-73.98738541652179
40.7680829,-73.9865248
40.7680829,-73.9865248
40.7680829,-73.9865248
-1.0,-1.0
40.76897015,-73.98755085646758
40.76897015,-73.98755085646758
40.76897015,-73.98755085646758
40.76897015,-73.98755085646758
40.76897015,-73.98755085646758
-1.0,-1.0
40.7684109,-73.98620248773898
40.768328,-73.98599427815034
40.7686274,-73.9855734
40.7686274,-73.9855734
40.7589262,-73.9943187
50.5706171,14.8271305
40.7606321,-73.9945119
40.7606321,-73.9945119
40.7606321,-73.9945119
40.7606321,-73.9945119
40.76139555,-73.99318999885581
40.76225695,-73.9923728088103
40.76225695,-73.9923728088103
40.7643878,-73.99014993397435
40.7643878,-73.99014993397435
40.7643878,-73.99014993397435
40.7643878,-73.99014993397435
16.722879,96.0668035
40.76492735,-73.98898428567063
40.76492735,-73.98898428567063
40.76492735,-73.98898428567063
40.76594738461539,-73.98873861538462
40.76594738461539,-73.98873861538462
40.76594738461539,-73.98873861538462
40.7669046,-73.9895443
-1.0,-1.0
40.766731050000004,-73.98828355252513
-1.0,-1.0
40.769301850000005,-73.98749640452826
40.7604284,-73.9955439
40.7604284,-73.9955439
40.7604284,-73.9955439
40.7604284,-73.9955439
40.7604284,-73.9955439
40.7604284,-73.9955439
40.7604284,-73.9955439
40.7604284,-73.9955439
40.7604284,-73.9955439
40.7604284,-73.9955439
40.7604284,-73.9955439
-1.0,-1.0
40.7604284,-73.9955439
40.7604284,-73.9955439
40.7610628,-73.9967515
40.7610628,-73.9967515
40.7610628,-73.9967515
40.7610628,-73.9967515
40.7610628,-73.9967515
40.7610628,-73.9967515
40.7610628,-73.9967515
40.7610628,-73.9967515
40.7610628,-73.9967515
40.7610628,-73.9967515
40.7610628,-73.9967515
40.7610628,-73.9967515
40.7610628,-73.9967515
40.7610628,-73.9967515
40.7610628,-73.9967515
40.7610628,-73.9967515
40.7610628,-73.9967515
40.7610628,-73.9967515
40.7610628,-73.9967515
40.7610628,-73.9967515
40.7610628,-73.9967515
40.7610628,-73.9967515
40.7610628,-73.9967515
40.7610628,-73.9967515
40.7610628,-73.9967515
40.7610628,-73.9967515
40.7610628,-73.9967515
40.7610628,-73.9967515
40.7610628,-73.9967515
40.7610628,-73.9967515
40.7610628,-73.9967515
40.7610628,-73.9967515
40.762969,-73.993769
40.762969,-73.993769
39.2228185,-8.6918837
40.762969,-73.993769
40.762969,-73.993769
40.762969,-73.993769
40.762969,-73.993769
40.762969,-73.993769
40.762845999999996,-73.99467288439797
40.762845999999996,-73.99467288439797
40.763233,-73.993949
40.763233,-73.993949
40.763233,-73.993949
40.763233,-73.993949
40.76421536734694,-73.9943443877551
40.76460954545455,-73.9937806590909
40.76460954545455,-73.9937806590909
40.761297,-73.99922
40.761297,-73.99922
40.761297,-73.99922
40.761297,-73.99922
40.761297,-73.99922
40.761297,-73.99922
40.761297,-73.99922
40.761297,-73.99922
40.761297,-73.99922
40.761297,-73.99922
-1.0,-1.0
40.761297,-73.99922
40.761297,-73.99922
40.761297,-73.99922
40.761297,-73.99922
40.761297,-73.99922
58.9906876,6.138228
40.7605763,-73.9973166
40.7605763,-73.9973166
40.7605763,-73.9973166
40.7605763,-73.9973166
40.7605763,-73.9973166
40.7605763,-73.9973166
40.76611857142857,-73.99497028571429
40.766013,-73.99472
40.764515,-73.9958863
40.76594738461539,-73.98873861538462
40.76628528571428,-73.98804785714286
40.7606321,-73.9945119
40.7606321,-73.9945119
40.762845999999996,-73.99467288439797
40.762845999999996,-73.99467288439797
40.7704527,-73.9540656
40.73034775,-73.98772321509833
40.729859399999995,-73.9876807042771
40.72879775,-73.98675028284671
40.7276619,-73.98402019547552
40.724936400000004,-73.98791085930162
40.727237599999995,-73.9904703
40.726741,-73.9902150171201
40.7290496,-73.9890871
40.72883435,-73.98889532359382
40.72878105,-73.9895758868239
40.7298553,-73.98751841786375
40.7260087,-73.9837456
40.72764935,-73.98490690914409
50.0708736,14.8010415
40.724614200000005,-73.98814605190323
40.725950600000004,-73.98748400726707
50.0492294,14.9571878
-26.3936632,27.8804979
-26.3936632,27.8804979
40.73079075,-73.98481304133664
40.73079075,-73.98481304133664
40.73079075,-73.98481304133664
40.7308524,-73.98497300077584
40.7308524,-73.98497300077584
40.7318045,-73.9840953
